"kpi_result_id","municipality_id","kpi_id","month_start_date","current_value","target","threshold","state"
"KR-M015-KPI-USC-04-202605","M015","KPI-USC-04","2026-05-01","0.95","0.95","0.93","meeting"
"KR-M015-KPI-ERR-05-202605","M015","KPI-ERR-05","2026-05-01","0.808","0.8","0.75","meeting"
"KR-M015-KPI-CSI-06-202605","M015","KPI-CSI-06","2026-05-01","0.761","0.75","0.7","meeting"
"KR-M015-KPI-VDQ-01-202606","M015","KPI-VDQ-01","2026-06-01","0.8333","0.85","0.75","approaching"
"KR-M015-KPI-SRC-02-202606","M015","KPI-SRC-02","2026-06-01","0.9425","0.9","0.85","meeting"
"KR-M015-KPI-PIT-03-202606","M015","KPI-PIT-03","2026-06-01","6.3","5","7","approaching"
"KR-M015-KPI-USC-04-202606","M015","KPI-USC-04","2026-06-01","0.95","0.95","0.93","meeting"
"KR-M015-KPI-ERR-05-202606","M015","KPI-ERR-05","2026-06-01","0.808","0.8","0.75","meeting"
"KR-M015-KPI-CSI-06-202606","M015","KPI-CSI-06","2026-06-01","0.761","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202501","M016","KPI-VDQ-01","2025-01-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202501","M016","KPI-SRC-02","2025-01-01","0.939","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202501","M016","KPI-PIT-03","2025-01-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202501","M016","KPI-USC-04","2025-01-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202501","M016","KPI-ERR-05","2025-01-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202501","M016","KPI-CSI-06","2025-01-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202502","M016","KPI-VDQ-01","2025-02-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202502","M016","KPI-SRC-02","2025-02-01","0.9398","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202502","M016","KPI-PIT-03","2025-02-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202502","M016","KPI-USC-04","2025-02-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202502","M016","KPI-ERR-05","2025-02-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202502","M016","KPI-CSI-06","2025-02-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202503","M016","KPI-VDQ-01","2025-03-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202503","M016","KPI-SRC-02","2025-03-01","0.9405","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202503","M016","KPI-PIT-03","2025-03-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202503","M016","KPI-USC-04","2025-03-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202503","M016","KPI-ERR-05","2025-03-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202503","M016","KPI-CSI-06","2025-03-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202504","M016","KPI-VDQ-01","2025-04-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202504","M016","KPI-SRC-02","2025-04-01","0.9412","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202504","M016","KPI-PIT-03","2025-04-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202504","M016","KPI-USC-04","2025-04-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202504","M016","KPI-ERR-05","2025-04-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202504","M016","KPI-CSI-06","2025-04-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202505","M016","KPI-VDQ-01","2025-05-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202505","M016","KPI-SRC-02","2025-05-01","0.9419","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202505","M016","KPI-PIT-03","2025-05-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202505","M016","KPI-USC-04","2025-05-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202505","M016","KPI-ERR-05","2025-05-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202505","M016","KPI-CSI-06","2025-05-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202506","M016","KPI-VDQ-01","2025-06-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202506","M016","KPI-SRC-02","2025-06-01","0.9425","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202506","M016","KPI-PIT-03","2025-06-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202506","M016","KPI-USC-04","2025-06-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202506","M016","KPI-ERR-05","2025-06-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202506","M016","KPI-CSI-06","2025-06-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202507","M016","KPI-VDQ-01","2025-07-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202507","M016","KPI-SRC-02","2025-07-01","0.9432","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202507","M016","KPI-PIT-03","2025-07-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202507","M016","KPI-USC-04","2025-07-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202507","M016","KPI-ERR-05","2025-07-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202507","M016","KPI-CSI-06","2025-07-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202508","M016","KPI-VDQ-01","2025-08-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202508","M016","KPI-SRC-02","2025-08-01","0.9438","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202508","M016","KPI-PIT-03","2025-08-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202508","M016","KPI-USC-04","2025-08-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202508","M016","KPI-ERR-05","2025-08-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202508","M016","KPI-CSI-06","2025-08-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202509","M016","KPI-VDQ-01","2025-09-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202509","M016","KPI-SRC-02","2025-09-01","0.9444","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202509","M016","KPI-PIT-03","2025-09-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202509","M016","KPI-USC-04","2025-09-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202509","M016","KPI-ERR-05","2025-09-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202509","M016","KPI-CSI-06","2025-09-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202510","M016","KPI-VDQ-01","2025-10-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202510","M016","KPI-SRC-02","2025-10-01","0.9451","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202510","M016","KPI-PIT-03","2025-10-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202510","M016","KPI-USC-04","2025-10-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202510","M016","KPI-ERR-05","2025-10-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202510","M016","KPI-CSI-06","2025-10-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202511","M016","KPI-VDQ-01","2025-11-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202511","M016","KPI-SRC-02","2025-11-01","0.9457","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202511","M016","KPI-PIT-03","2025-11-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202511","M016","KPI-USC-04","2025-11-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202511","M016","KPI-ERR-05","2025-11-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202511","M016","KPI-CSI-06","2025-11-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202512","M016","KPI-VDQ-01","2025-12-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202512","M016","KPI-SRC-02","2025-12-01","0.9462","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202512","M016","KPI-PIT-03","2025-12-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202512","M016","KPI-USC-04","2025-12-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202512","M016","KPI-ERR-05","2025-12-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202512","M016","KPI-CSI-06","2025-12-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202601","M016","KPI-VDQ-01","2026-01-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202601","M016","KPI-SRC-02","2026-01-01","0.939","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202601","M016","KPI-PIT-03","2026-01-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202601","M016","KPI-USC-04","2026-01-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202601","M016","KPI-ERR-05","2026-01-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202601","M016","KPI-CSI-06","2026-01-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202602","M016","KPI-VDQ-01","2026-02-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202602","M016","KPI-SRC-02","2026-02-01","0.9398","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202602","M016","KPI-PIT-03","2026-02-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202602","M016","KPI-USC-04","2026-02-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202602","M016","KPI-ERR-05","2026-02-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202602","M016","KPI-CSI-06","2026-02-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202603","M016","KPI-VDQ-01","2026-03-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202603","M016","KPI-SRC-02","2026-03-01","0.9405","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202603","M016","KPI-PIT-03","2026-03-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202603","M016","KPI-USC-04","2026-03-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202603","M016","KPI-ERR-05","2026-03-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202603","M016","KPI-CSI-06","2026-03-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202604","M016","KPI-VDQ-01","2026-04-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202604","M016","KPI-SRC-02","2026-04-01","0.9412","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202604","M016","KPI-PIT-03","2026-04-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202604","M016","KPI-USC-04","2026-04-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202604","M016","KPI-ERR-05","2026-04-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202604","M016","KPI-CSI-06","2026-04-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202605","M016","KPI-VDQ-01","2026-05-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202605","M016","KPI-SRC-02","2026-05-01","0.9419","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202605","M016","KPI-PIT-03","2026-05-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202605","M016","KPI-USC-04","2026-05-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202605","M016","KPI-ERR-05","2026-05-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202605","M016","KPI-CSI-06","2026-05-01","0.758","0.75","0.7","meeting"
"KR-M016-KPI-VDQ-01-202606","M016","KPI-VDQ-01","2026-06-01","0.8462","0.85","0.75","approaching"
"KR-M016-KPI-SRC-02-202606","M016","KPI-SRC-02","2026-06-01","0.9425","0.9","0.85","meeting"
"KR-M016-KPI-PIT-03-202606","M016","KPI-PIT-03","2026-06-01","5.4","5","7","approaching"
"KR-M016-KPI-USC-04-202606","M016","KPI-USC-04","2026-06-01","0.947","0.95","0.93","approaching"
"KR-M016-KPI-ERR-05-202606","M016","KPI-ERR-05","2026-06-01","0.82","0.8","0.75","meeting"
"KR-M016-KPI-CSI-06-202606","M016","KPI-CSI-06","2026-06-01","0.758","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202501","M017","KPI-VDQ-01","2025-01-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202501","M017","KPI-SRC-02","2025-01-01","0.939","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202501","M017","KPI-PIT-03","2025-01-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202501","M017","KPI-USC-04","2025-01-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202501","M017","KPI-ERR-05","2025-01-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202501","M017","KPI-CSI-06","2025-01-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202502","M017","KPI-VDQ-01","2025-02-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202502","M017","KPI-SRC-02","2025-02-01","0.9398","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202502","M017","KPI-PIT-03","2025-02-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202502","M017","KPI-USC-04","2025-02-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202502","M017","KPI-ERR-05","2025-02-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202502","M017","KPI-CSI-06","2025-02-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202503","M017","KPI-VDQ-01","2025-03-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202503","M017","KPI-SRC-02","2025-03-01","0.9405","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202503","M017","KPI-PIT-03","2025-03-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202503","M017","KPI-USC-04","2025-03-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202503","M017","KPI-ERR-05","2025-03-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202503","M017","KPI-CSI-06","2025-03-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202504","M017","KPI-VDQ-01","2025-04-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202504","M017","KPI-SRC-02","2025-04-01","0.9412","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202504","M017","KPI-PIT-03","2025-04-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202504","M017","KPI-USC-04","2025-04-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202504","M017","KPI-ERR-05","2025-04-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202504","M017","KPI-CSI-06","2025-04-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202505","M017","KPI-VDQ-01","2025-05-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202505","M017","KPI-SRC-02","2025-05-01","0.9419","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202505","M017","KPI-PIT-03","2025-05-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202505","M017","KPI-USC-04","2025-05-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202505","M017","KPI-ERR-05","2025-05-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202505","M017","KPI-CSI-06","2025-05-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202506","M017","KPI-VDQ-01","2025-06-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202506","M017","KPI-SRC-02","2025-06-01","0.9425","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202506","M017","KPI-PIT-03","2025-06-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202506","M017","KPI-USC-04","2025-06-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202506","M017","KPI-ERR-05","2025-06-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202506","M017","KPI-CSI-06","2025-06-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202507","M017","KPI-VDQ-01","2025-07-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202507","M017","KPI-SRC-02","2025-07-01","0.9432","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202507","M017","KPI-PIT-03","2025-07-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202507","M017","KPI-USC-04","2025-07-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202507","M017","KPI-ERR-05","2025-07-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202507","M017","KPI-CSI-06","2025-07-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202508","M017","KPI-VDQ-01","2025-08-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202508","M017","KPI-SRC-02","2025-08-01","0.9438","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202508","M017","KPI-PIT-03","2025-08-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202508","M017","KPI-USC-04","2025-08-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202508","M017","KPI-ERR-05","2025-08-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202508","M017","KPI-CSI-06","2025-08-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202509","M017","KPI-VDQ-01","2025-09-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202509","M017","KPI-SRC-02","2025-09-01","0.9444","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202509","M017","KPI-PIT-03","2025-09-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202509","M017","KPI-USC-04","2025-09-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202509","M017","KPI-ERR-05","2025-09-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202509","M017","KPI-CSI-06","2025-09-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202510","M017","KPI-VDQ-01","2025-10-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202510","M017","KPI-SRC-02","2025-10-01","0.9451","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202510","M017","KPI-PIT-03","2025-10-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202510","M017","KPI-USC-04","2025-10-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202510","M017","KPI-ERR-05","2025-10-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202510","M017","KPI-CSI-06","2025-10-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202511","M017","KPI-VDQ-01","2025-11-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202511","M017","KPI-SRC-02","2025-11-01","0.9457","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202511","M017","KPI-PIT-03","2025-11-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202511","M017","KPI-USC-04","2025-11-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202511","M017","KPI-ERR-05","2025-11-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202511","M017","KPI-CSI-06","2025-11-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202512","M017","KPI-VDQ-01","2025-12-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202512","M017","KPI-SRC-02","2025-12-01","0.9462","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202512","M017","KPI-PIT-03","2025-12-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202512","M017","KPI-USC-04","2025-12-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202512","M017","KPI-ERR-05","2025-12-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202512","M017","KPI-CSI-06","2025-12-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202601","M017","KPI-VDQ-01","2026-01-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202601","M017","KPI-SRC-02","2026-01-01","0.939","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202601","M017","KPI-PIT-03","2026-01-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202601","M017","KPI-USC-04","2026-01-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202601","M017","KPI-ERR-05","2026-01-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202601","M017","KPI-CSI-06","2026-01-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202602","M017","KPI-VDQ-01","2026-02-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202602","M017","KPI-SRC-02","2026-02-01","0.9398","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202602","M017","KPI-PIT-03","2026-02-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202602","M017","KPI-USC-04","2026-02-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202602","M017","KPI-ERR-05","2026-02-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202602","M017","KPI-CSI-06","2026-02-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202603","M017","KPI-VDQ-01","2026-03-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202603","M017","KPI-SRC-02","2026-03-01","0.9405","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202603","M017","KPI-PIT-03","2026-03-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202603","M017","KPI-USC-04","2026-03-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202603","M017","KPI-ERR-05","2026-03-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202603","M017","KPI-CSI-06","2026-03-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202604","M017","KPI-VDQ-01","2026-04-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202604","M017","KPI-SRC-02","2026-04-01","0.9412","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202604","M017","KPI-PIT-03","2026-04-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202604","M017","KPI-USC-04","2026-04-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202604","M017","KPI-ERR-05","2026-04-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202604","M017","KPI-CSI-06","2026-04-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202605","M017","KPI-VDQ-01","2026-05-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202605","M017","KPI-SRC-02","2026-05-01","0.9419","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202605","M017","KPI-PIT-03","2026-05-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202605","M017","KPI-USC-04","2026-05-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202605","M017","KPI-ERR-05","2026-05-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202605","M017","KPI-CSI-06","2026-05-01","0.755","0.75","0.7","meeting"
"KR-M017-KPI-VDQ-01-202606","M017","KPI-VDQ-01","2026-06-01","0.8571","0.85","0.75","meeting"
"KR-M017-KPI-SRC-02-202606","M017","KPI-SRC-02","2026-06-01","0.9425","0.9","0.85","meeting"
"KR-M017-KPI-PIT-03-202606","M017","KPI-PIT-03","2026-06-01","5.7","5","7","approaching"
"KR-M017-KPI-USC-04-202606","M017","KPI-USC-04","2026-06-01","0.944","0.95","0.93","approaching"
"KR-M017-KPI-ERR-05-202606","M017","KPI-ERR-05","2026-06-01","0.816","0.8","0.75","meeting"
"KR-M017-KPI-CSI-06-202606","M017","KPI-CSI-06","2026-06-01","0.755","0.75","0.7","meeting"
"KR-M018-KPI-VDQ-01-202501","M018","KPI-VDQ-01","2025-01-01","0.8667","0.85","0.75","meeting"
"KR-M018-KPI-SRC-02-202501","M018","KPI-SRC-02","2025-01-01","0.9412","0.9","0.85","meeting"
"KR-M018-KPI-PIT-03-202501","M018","KPI-PIT-03","2025-01-01","6","5","7","approaching"
"KR-M018-KPI-USC-04-202501","M018","KPI-USC-04","2025-01-01","0.95","0.95","0.93","meeting"
"KR-M018-KPI-ERR-05-202501","M018","KPI-ERR-05","2025-01-01","0.812","0.8","0.75","meeting"
"KR-M018-KPI-CSI-06-202501","M018","KPI-CSI-06","2025-01-01","0.77","0.75","0.7","meeting"
"KR-M018-KPI-VDQ-01-202502","M018","KPI-VDQ-01","2025-02-01","0.8667","0.85","0.75","meeting"
"KR-M018-KPI-SRC-02-202502","M018","KPI-SRC-02","2025-02-01","0.9419","0.9","0.85","meeting"
